# time(s), pre_rot_eig1, pre_rot_eig2, pre_rot_eig3, pre_trans_eig1, pre_trans_eig2, pre_trans_eig3, post_rot_eig1, post_rot_eig2, post_rot_eig3, post_trans_eig1, post_trans_eig2, post_trans_eig3, cam_used[0], cam_used[1], cam_used[2], cam_used[3], level0_avg_total_rows
1646305769.551240206, 0.000000003, 0.000000020, 0.000000034, 0.000000823, 0.000001281, 0.000001468, 0.000000003, 0.000000020, 0.000000034, 0.000000820, 0.000001266, 0.000001466, 1, 1, 1, 0, 35.000000000
1646305770.376214266, 0.000000000, 0.000000001, 0.000000002, 0.000000018, 0.000000020, 0.000000053, 0.000000000, 0.000000001, 0.000000002, 0.000000018, 0.000000020, 0.000000053, 1, 1, 1, 1, 103.000000000
1646305770.701201916, 0.000000002, 0.000000011, 0.000000028, 0.000000574, 0.000001167, 0.000001513, 0.000000002, 0.000000011, 0.000000028, 0.000000562, 0.000001120, 0.000001496, 1, 1, 1, 1, 103.000000000
1646305770.926193476, 0.000000002, 0.000000011, 0.000000029, 0.000000618, 0.000001430, 0.000001551, 0.000000002, 0.000000011, 0.000000028, 0.000000603, 0.000001379, 0.000001528, 1, 1, 1, 1, 118.000000000
1646305771.076187611, 0.000000002, 0.000000013, 0.000000032, 0.000000621, 0.000001380, 0.000001539, 0.000000002, 0.000000013, 0.000000032, 0.000000613, 0.000001349, 0.000001516, 1, 1, 1, 1, 120.000000000
1646305771.676164865, 0.000000001, 0.000000007, 0.000000023, 0.000000500, 0.000001326, 0.000001486, 0.000000001, 0.000000007, 0.000000023, 0.000000500, 0.000001309, 0.000001481, 1, 1, 1, 1, 30.000000000
1646305771.901156187, 0.000000002, 0.000000010, 0.000000027, 0.000000569, 0.000001388, 0.000001582, 0.000000002, 0.000000010, 0.000000027, 0.000000561, 0.000001333, 0.000001565, 0, 1, 1, 1, 53.000000000
1646305772.851119995, 0.000000001, 0.000000007, 0.000000016, 0.000000365, 0.000000854, 0.000000908, 0.000000001, 0.000000007, 0.000000015, 0.000000361, 0.000000841, 0.000000878, 1, 1, 1, 1, 102.000000000
1646305773.401098967, 0.000000001, 0.000000006, 0.000000007, 0.000000066, 0.000000095, 0.000000162, 0.000000001, 0.000000006, 0.000000007, 0.000000066, 0.000000095, 0.000000162, 0, 1, 1, 1, 23.000000000
1646305774.426059961, 0.000000002, 0.000000008, 0.000000023, 0.000000359, 0.000000650, 0.000000856, 0.000000002, 0.000000008, 0.000000023, 0.000000359, 0.000000649, 0.000000844, 1, 1, 1, 1, 57.000000000
1646305775.026036978, 0.000000003, 0.000000011, 0.000000034, 0.000000458, 0.000000740, 0.000001363, 0.000000003, 0.000000011, 0.000000034, 0.000000458, 0.000000739, 0.000001335, 1, 1, 1, 1, 65.000000000
1646305775.151032209, 0.000000008, 0.000000031, 0.000000094, 0.000001002, 0.000001377, 0.000002477, 0.000000008, 0.000000030, 0.000000094, 0.000000999, 0.000001375, 0.000002432, 1, 1, 1, 1, 64.000000000
1646305775.351024628, 0.000000002, 0.000000009, 0.000000018, 0.000000156, 0.000000185, 0.000000253, 0.000000002, 0.000000009, 0.000000018, 0.000000156, 0.000000185, 0.000000252, 1, 1, 1, 1, 69.000000000
1646305775.976000786, 0.000000001, 0.000000002, 0.000000005, 0.000000045, 0.000000048, 0.000000061, 0.000000001, 0.000000002, 0.000000005, 0.000000045, 0.000000048, 0.000000061, 1, 1, 1, 1, 49.000000000
1646305776.300988436, 0.000000005, 0.000000010, 0.000000032, 0.000000420, 0.000000623, 0.000001499, 0.000000005, 0.000000010, 0.000000032, 0.000000419, 0.000000623, 0.000001318, 1, 1, 1, 1, 104.000000000
1646305776.650974989, 0.000000003, 0.000000005, 0.000000006, 0.000000071, 0.000000078, 0.000000123, 0.000000003, 0.000000005, 0.000000006, 0.000000071, 0.000000078, 0.000000123, 1, 1, 1, 1, 140.000000000
1646305776.900965452, 0.000000007, 0.000000009, 0.000000022, 0.000000401, 0.000000583, 0.000000826, 0.000000007, 0.000000009, 0.000000022, 0.000000400, 0.000000581, 0.000000823, 1, 1, 1, 1, 176.000000000
1646305777.400946379, 0.000000001, 0.000000002, 0.000000002, 0.000000022, 0.000000033, 0.000000062, 0.000000001, 0.000000002, 0.000000002, 0.000000022, 0.000000033, 0.000000062, 1, 1, 1, 1, 174.000000000
1646305777.750933170, 0.000000001, 0.000000002, 0.000000002, 0.000000017, 0.000000055, 0.000000070, 0.000000001, 0.000000002, 0.000000002, 0.000000017, 0.000000055, 0.000000070, 1, 1, 1, 1, 187.000000000
1646305778.200913668, 0.000000002, 0.000000003, 0.000000011, 0.000000105, 0.000000259, 0.000000372, 0.000000002, 0.000000003, 0.000000011, 0.000000105, 0.000000259, 0.000000372, 0, 1, 1, 1, 119.000000000
1646305779.050881147, 0.000000000, 0.000000001, 0.000000001, 0.000000008, 0.000000013, 0.000000036, 0.000000000, 0.000000001, 0.000000001, 0.000000008, 0.000000013, 0.000000036, 1, 1, 1, 1, 228.000000000
1646305779.225874662, 0.000000003, 0.000000005, 0.000000025, 0.000000273, 0.000000350, 0.000000656, 0.000000003, 0.000000005, 0.000000025, 0.000000272, 0.000000348, 0.000000646, 1, 1, 1, 1, 231.000000000
1646305779.450865984, 0.000000003, 0.000000005, 0.000000024, 0.000000274, 0.000000331, 0.000000685, 0.000000003, 0.000000005, 0.000000024, 0.000000273, 0.000000329, 0.000000680, 1, 1, 1, 1, 221.000000000
1646305780.150839329, 0.000000000, 0.000000001, 0.000000002, 0.000000012, 0.000000014, 0.000000051, 0.000000000, 0.000000001, 0.000000002, 0.000000012, 0.000000014, 0.000000051, 1, 1, 1, 1, 178.000000000
1646305781.000807047, 0.000000007, 0.000000019, 0.000000020, 0.000000288, 0.000000725, 0.000002421, 0.000000007, 0.000000019, 0.000000020, 0.000000288, 0.000000698, 0.000002336, 1, 1, 1, 1, 87.000000000
1646305781.550786018, 0.000000003, 0.000000008, 0.000000013, 0.000000030, 0.000000041, 0.000000199, 0.000000003, 0.000000008, 0.000000013, 0.000000030, 0.000000041, 0.000000199, 1, 1, 1, 1, 136.000000000
1646305782.275756121, 0.000000003, 0.000000008, 0.000000023, 0.000000190, 0.000000581, 0.000000792, 0.000000003, 0.000000008, 0.000000023, 0.000000190, 0.000000580, 0.000000786, 1, 1, 1, 1, 136.000000000
1646305782.400751114, 0.000000010, 0.000000021, 0.000000030, 0.000000273, 0.000001212, 0.000001444, 0.000000010, 0.000000021, 0.000000030, 0.000000272, 0.000001190, 0.000001333, 1, 1, 1, 1, 187.000000000
1646305782.600743532, 0.000000002, 0.000000005, 0.000000006, 0.000000022, 0.000000163, 0.000000239, 0.000000002, 0.000000005, 0.000000006, 0.000000022, 0.000000163, 0.000000239, 1, 1, 1, 1, 178.000000000
1646305783.575706005, 0.000000000, 0.000000001, 0.000000001, 0.000000004, 0.000000024, 0.000000046, 0.000000000, 0.000000001, 0.000000001, 0.000000004, 0.000000024, 0.000000046, 1, 1, 1, 1, 150.000000000
1646305784.000689507, 0.000000001, 0.000000001, 0.000000002, 0.000000016, 0.000000052, 0.000000063, 0.000000001, 0.000000001, 0.000000002, 0.000000016, 0.000000051, 0.000000063, 1, 1, 1, 1, 72.000000000
1646305784.350676060, 0.000000001, 0.000000001, 0.000000002, 0.000000039, 0.000000057, 0.000000081, 0.000000001, 0.000000001, 0.000000002, 0.000000038, 0.000000056, 0.000000081, 1, 1, 1, 1, 54.000000000
1646305784.650664568, 0.000000003, 0.000000005, 0.000000011, 0.000000240, 0.000000330, 0.000001511, 0.000000003, 0.000000005, 0.000000011, 0.000000240, 0.000000328, 0.000001433, 1, 1, 1, 1, 38.000000000
1646305784.775659800, 0.000000007, 0.000000009, 0.000000021, 0.000000384, 0.000000517, 0.000002370, 0.000000007, 0.000000009, 0.000000021, 0.000000382, 0.000000516, 0.000002357, 1, 1, 1, 1, 75.000000000
1646305785.050649166, 0.000000003, 0.000000003, 0.000000010, 0.000000262, 0.000000311, 0.000001073, 0.000000003, 0.000000003, 0.000000010, 0.000000262, 0.000000311, 0.000001072, 1, 1, 1, 1, 67.000000000
1646305785.250641584, 0.000000002, 0.000000004, 0.000000006, 0.000000110, 0.000000152, 0.000000167, 0.000000002, 0.000000004, 0.000000006, 0.000000110, 0.000000152, 0.000000167, 1, 1, 1, 1, 68.000000000
1646305785.650625944, 0.000000001, 0.000000003, 0.000000006, 0.000000074, 0.000000102, 0.000000129, 0.000000001, 0.000000003, 0.000000006, 0.000000074, 0.000000101, 0.000000128, 1, 1, 1, 1, 43.000000000
1646305785.850618362, 0.000000004, 0.000000009, 0.000000021, 0.000000587, 0.000000911, 0.000001475, 0.000000004, 0.000000009, 0.000000021, 0.000000586, 0.000000911, 0.000001474, 1, 1, 1, 1, 33.000000000
1646305786.250606298, 0.000000001, 0.000000002, 0.000000006, 0.000000076, 0.000000131, 0.000000189, 0.000000001, 0.000000002, 0.000000006, 0.000000076, 0.000000129, 0.000000189, 1, 1, 1, 1, 37.000000000
1646305786.550594807, 0.000000002, 0.000000002, 0.000000007, 0.000000106, 0.000000217, 0.000000272, 0.000000002, 0.000000002, 0.000000007, 0.000000106, 0.000000215, 0.000000270, 1, 1, 1, 1, 63.000000000
1646305787.150571585, 0.000000001, 0.000000001, 0.000000002, 0.000000040, 0.000000074, 0.000000158, 0.000000001, 0.000000001, 0.000000002, 0.000000040, 0.000000074, 0.000000158, 1, 1, 1, 1, 61.000000000
1646305787.550556183, 0.000000001, 0.000000001, 0.000000002, 0.000000062, 0.000000096, 0.000000230, 0.000000001, 0.000000001, 0.000000002, 0.000000062, 0.000000094, 0.000000230, 1, 1, 1, 1, 66.000000000
1646305788.050537109, 0.000000001, 0.000000001, 0.000000002, 0.000000053, 0.000000073, 0.000000179, 0.000000001, 0.000000001, 0.000000002, 0.000000053, 0.000000073, 0.000000176, 1, 1, 1, 1, 64.000000000
1646305788.200531244, 0.000000003, 0.000000003, 0.000000007, 0.000000181, 0.000000308, 0.000000553, 0.000000003, 0.000000003, 0.000000007, 0.000000179, 0.000000302, 0.000000535, 1, 1, 1, 1, 69.000000000
1646305788.750509977, 0.000000001, 0.000000002, 0.000000003, 0.000000196, 0.000000362, 0.000000433, 0.000000001, 0.000000002, 0.000000003, 0.000000194, 0.000000346, 0.000000411, 1, 1, 1, 1, 34.000000000
1646305788.900504112, 0.000000002, 0.000000003, 0.000000005, 0.000000189, 0.000000296, 0.000000535, 0.000000002, 0.000000003, 0.000000005, 0.000000183, 0.000000282, 0.000000514, 1, 1, 1, 1, 67.000000000
1646305789.250490904, 0.000000001, 0.000000003, 0.000000005, 0.000000340, 0.000000615, 0.000000755, 0.000000001, 0.000000003, 0.000000005, 0.000000339, 0.000000615, 0.000000752, 1, 1, 1, 1, 37.000000000
1646305789.350486994, 0.000000002, 0.000000003, 0.000000004, 0.000000259, 0.000000274, 0.000000593, 0.000000002, 0.000000003, 0.000000004, 0.000000258, 0.000000268, 0.000000591, 1, 1, 1, 1, 68.000000000
1646305789.900465727, 0.000000000, 0.000000001, 0.000000001, 0.000000051, 0.000000058, 0.000000132, 0.000000000, 0.000000001, 0.000000001, 0.000000049, 0.000000057, 0.000000131, 1, 1, 1, 1, 69.000000000
1646305790.050466537, 0.000000002, 0.000000003, 0.000000006, 0.000000443, 0.000000814, 0.000001002, 0.000000002, 0.000000003, 0.000000005, 0.000000409, 0.000000732, 0.000000780, 1, 1, 1, 1, 56.000000000
1646305790.175462008, 0.000000001, 0.000000002, 0.000000003, 0.000000257, 0.000000272, 0.000000601, 0.000000001, 0.000000002, 0.000000003, 0.000000252, 0.000000265, 0.000000547, 1, 1, 1, 1, 60.000000000
1646305790.350455284, 0.000000001, 0.000000001, 0.000000002, 0.000000133, 0.000000145, 0.000000334, 0.000000001, 0.000000001, 0.000000002, 0.000000133, 0.000000145, 0.000000334, 1, 1, 1, 0, 22.000000000
1646305791.300419807, 0.000000000, 0.000000000, 0.000000000, 0.000000027, 0.000000031, 0.000000072, 0.000000000, 0.000000000, 0.000000000, 0.000000027, 0.000000031, 0.000000072, 1, 1, 1, 1, 57.000000000
1646305791.550410509, 0.000000001, 0.000000002, 0.000000004, 0.000000416, 0.000000798, 0.000000872, 0.000000001, 0.000000002, 0.000000004, 0.000000416, 0.000000798, 0.000000872, 1, 1, 1, 0, 26.000000000
1646305792.450376749, 0.000000000, 0.000000000, 0.000000000, 0.000000023, 0.000000031, 0.000000073, 0.000000000, 0.000000000, 0.000000000, 0.000000023, 0.000000031, 0.000000071, 1, 1, 1, 1, 80.000000000
1646305793.350343227, 0.000000000, 0.000000000, 0.000000000, 0.000000013, 0.000000031, 0.000000069, 0.000000000, 0.000000000, 0.000000000, 0.000000013, 0.000000030, 0.000000068, 1, 1, 1, 1, 89.000000000
1646305793.900322676, 0.000000000, 0.000000000, 0.000000000, 0.000000020, 0.000000058, 0.000000127, 0.000000000, 0.000000000, 0.000000000, 0.000000020, 0.000000058, 0.000000127, 1, 1, 1, 1, 92.000000000
1646305794.150313377, 0.000000001, 0.000000001, 0.000000002, 0.000000301, 0.000000465, 0.000000831, 0.000000001, 0.000000001, 0.000000002, 0.000000296, 0.000000459, 0.000000818, 1, 1, 1, 0, 40.000000000
1646305794.500300169, 0.000000000, 0.000000000, 0.000000001, 0.000000029, 0.000000096, 0.000000190, 0.000000000, 0.000000000, 0.000000001, 0.000000029, 0.000000096, 0.000000189, 1, 1, 1, 0, 47.000000000
1646305795.450267076, 0.000000001, 0.000000001, 0.000000001, 0.000000222, 0.000000371, 0.000000556, 0.000000001, 0.000000001, 0.000000001, 0.000000222, 0.000000371, 0.000000556, 1, 1, 1, 0, 18.000000000
1646305795.900250196, 0.000000000, 0.000000000, 0.000000001, 0.000000048, 0.000000081, 0.000000188, 0.000000000, 0.000000000, 0.000000001, 0.000000048, 0.000000081, 0.000000188, 1, 1, 1, 1, 71.000000000
1646305796.000246525, 0.000000003, 0.000000004, 0.000000005, 0.000000507, 0.000000584, 0.000000793, 0.000000003, 0.000000004, 0.000000005, 0.000000506, 0.000000583, 0.000000782, 1, 1, 1, 1, 69.000000000
1646305796.550225973, 0.000000001, 0.000000001, 0.000000002, 0.000000165, 0.000000197, 0.000000275, 0.000000001, 0.000000001, 0.000000002, 0.000000165, 0.000000197, 0.000000275, 1, 1, 1, 1, 101.000000000
1646305796.750218630, 0.000000002, 0.000000002, 0.000000004, 0.000000250, 0.000000360, 0.000000425, 0.000000002, 0.000000002, 0.000000004, 0.000000250, 0.000000360, 0.000000425, 1, 1, 1, 1, 124.000000000
1646305797.150203466, 0.000000000, 0.000000001, 0.000000001, 0.000000043, 0.000000046, 0.000000067, 0.000000000, 0.000000001, 0.000000001, 0.000000042, 0.000000046, 0.000000067, 1, 1, 1, 1, 118.000000000
1646305797.300197840, 0.000000002, 0.000000002, 0.000000005, 0.000000265, 0.000000313, 0.000000389, 0.000000002, 0.000000002, 0.000000005, 0.000000264, 0.000000312, 0.000000388, 0, 1, 1, 1, 138.000000000
1646305798.250162363, 0.000000000, 0.000000000, 0.000000000, 0.000000012, 0.000000019, 0.000000027, 0.000000000, 0.000000000, 0.000000000, 0.000000012, 0.000000019, 0.000000027, 1, 1, 1, 1, 207.000000000
1646305798.550151348, 0.000000002, 0.000000002, 0.000000005, 0.000000159, 0.000000218, 0.000000301, 0.000000002, 0.000000002, 0.000000005, 0.000000159, 0.000000218, 0.000000301, 1, 1, 1, 1, 164.000000000
1646305799.450120211, 0.000000001, 0.000000001, 0.000000002, 0.000000057, 0.000000126, 0.000000154, 0.000000001, 0.000000001, 0.000000002, 0.000000057, 0.000000126, 0.000000154, 1, 1, 1, 1, 125.000000000
1646305800.475082874, 0.000000000, 0.000000001, 0.000000001, 0.000000016, 0.000000035, 0.000000113, 0.000000000, 0.000000001, 0.000000001, 0.000000016, 0.000000035, 0.000000113, 0, 1, 1, 1, 88.000000000
1646305800.750072956, 0.000000002, 0.000000007, 0.000000009, 0.000000170, 0.000000573, 0.000001016, 0.000000002, 0.000000007, 0.000000009, 0.000000170, 0.000000572, 0.000001015, 1, 1, 1, 0, 7.000000000
1646305801.700038433, 0.000000001, 0.000000003, 0.000000003, 0.000000077, 0.000000224, 0.000000387, 0.000000001, 0.000000003, 0.000000003, 0.000000077, 0.000000223, 0.000000386, 1, 1, 1, 1, 83.000000000
1646305802.200024128, 0.000000001, 0.000000001, 0.000000002, 0.000000022, 0.000000046, 0.000000139, 0.000000001, 0.000000001, 0.000000002, 0.000000022, 0.000000046, 0.000000139, 1, 1, 1, 1, 123.000000000
1646305802.475014210, 0.000000001, 0.000000003, 0.000000003, 0.000000052, 0.000000065, 0.000000137, 0.000000001, 0.000000003, 0.000000003, 0.000000052, 0.000000065, 0.000000136, 1, 1, 1, 1, 114.000000000
1646305802.949996710, 0.000000002, 0.000000004, 0.000000004, 0.000000117, 0.000000215, 0.000000497, 0.000000002, 0.000000004, 0.000000004, 0.000000117, 0.000000215, 0.000000495, 1, 1, 1, 1, 79.000000000
1646305803.199987650, 0.000000003, 0.000000004, 0.000000009, 0.000000218, 0.000000266, 0.000000683, 0.000000003, 0.000000004, 0.000000009, 0.000000218, 0.000000265, 0.000000680, 1, 1, 1, 1, 108.000000000
1646305803.674970388, 0.000000001, 0.000000002, 0.000000002, 0.000000026, 0.000000029, 0.000000060, 0.000000001, 0.000000002, 0.000000002, 0.000000026, 0.000000029, 0.000000060, 1, 1, 1, 1, 58.000000000
1646305803.999958515, 0.000000004, 0.000000006, 0.000000008, 0.000000245, 0.000000311, 0.000000448, 0.000000004, 0.000000006, 0.000000008, 0.000000245, 0.000000311, 0.000000447, 1, 1, 1, 1, 92.000000000
1646305804.349945784, 0.000000003, 0.000000005, 0.000000008, 0.000000264, 0.000000277, 0.000000565, 0.000000003, 0.000000005, 0.000000008, 0.000000264, 0.000000277, 0.000000564, 1, 1, 1, 1, 81.000000000
1646305804.499940395, 0.000000006, 0.000000008, 0.000000021, 0.000000366, 0.000000513, 0.000001140, 0.000000006, 0.000000008, 0.000000021, 0.000000363, 0.000000512, 0.000001124, 1, 1, 1, 1, 99.000000000
1646305805.499903917, 0.000000001, 0.000000002, 0.000000004, 0.000000099, 0.000000121, 0.000000358, 0.000000001, 0.000000002, 0.000000004, 0.000000099, 0.000000121, 0.000000357, 1, 1, 1, 1, 81.000000000
1646305805.799893141, 0.000000007, 0.000000008, 0.000000010, 0.000000318, 0.000000713, 0.000000838, 0.000000007, 0.000000008, 0.000000010, 0.000000318, 0.000000713, 0.000000837, 1, 1, 1, 1, 72.000000000
1646305806.349877596, 0.000000004, 0.000000005, 0.000000008, 0.000000233, 0.000000528, 0.000000701, 0.000000004, 0.000000005, 0.000000008, 0.000000233, 0.000000527, 0.000000701, 1, 1, 1, 1, 58.000000000
1646305806.649866343, 0.000000006, 0.000000006, 0.000000020, 0.000000544, 0.000000808, 0.000001477, 0.000000006, 0.000000006, 0.000000020, 0.000000544, 0.000000808, 0.000001475, 1, 1, 1, 1, 44.000000000
1646305806.899857044, 0.000000005, 0.000000005, 0.000000011, 0.000000080, 0.000000130, 0.000000233, 0.000000005, 0.000000005, 0.000000011, 0.000000080, 0.000000130, 0.000000233, 1, 1, 1, 1, 51.000000000
1646305807.574832201, 0.000000005, 0.000000006, 0.000000022, 0.000000503, 0.000000666, 0.000001084, 0.000000005, 0.000000006, 0.000000022, 0.000000503, 0.000000664, 0.000001080, 1, 1, 1, 1, 54.000000000
1646305807.699827671, 0.000000013, 0.000000027, 0.000000062, 0.000001287, 0.000001368, 0.000001837, 0.000000013, 0.000000027, 0.000000062, 0.000001286, 0.000001364, 0.000001829, 1, 1, 1, 1, 65.000000000
1646305808.699790478, 0.000000003, 0.000000004, 0.000000015, 0.000000421, 0.000000536, 0.000000774, 0.000000003, 0.000000004, 0.000000015, 0.000000421, 0.000000535, 0.000000774, 1, 1, 1, 1, 47.000000000
1646305809.249770164, 0.000000005, 0.000000008, 0.000000023, 0.000000881, 0.000000939, 0.000001152, 0.000000005, 0.000000008, 0.000000023, 0.000000881, 0.000000938, 0.000001151, 1, 1, 1, 1, 38.000000000
1646305809.799749851, 0.000000002, 0.000000003, 0.000000006, 0.000000032, 0.000000095, 0.000000153, 0.000000002, 0.000000003, 0.000000006, 0.000000032, 0.000000095, 0.000000153, 1, 1, 1, 1, 62.000000000
1646305810.149736881, 0.000000005, 0.000000013, 0.000000030, 0.000000963, 0.000001192, 0.000001376, 0.000000005, 0.000000013, 0.000000030, 0.000000961, 0.000001191, 0.000001371, 0, 1, 1, 1, 34.000000000
1646305810.449725866, 0.000000002, 0.000000005, 0.000000010, 0.000000057, 0.000000190, 0.000000246, 0.000000002, 0.000000005, 0.000000010, 0.000000057, 0.000000190, 0.000000246, 0, 1, 1, 1, 27.000000000
1646305810.524723053, 0.000000007, 0.000000013, 0.000000030, 0.000000151, 0.000000404, 0.000000480, 0.000000007, 0.000000013, 0.000000030, 0.000000151, 0.000000404, 0.000000479, 0, 1, 1, 1, 29.000000000
1646305810.649718285, 0.000000006, 0.000000013, 0.000000028, 0.000000163, 0.000000523, 0.000000624, 0.000000006, 0.000000013, 0.000000028, 0.000000163, 0.000000522, 0.000000622, 0, 1, 1, 1, 29.000000000
1646305810.749714851, 0.000000006, 0.000000012, 0.000000027, 0.000000156, 0.000000490, 0.000000566, 0.000000006, 0.000000012, 0.000000027, 0.000000156, 0.000000490, 0.000000564, 0, 1, 1, 1, 30.000000000
1646305810.949707270, 0.000000003, 0.000000006, 0.000000012, 0.000000085, 0.000000283, 0.000000330, 0.000000003, 0.000000006, 0.000000012, 0.000000085, 0.000000283, 0.000000330, 0, 1, 1, 1, 30.000000000
1646305811.099701881, 0.000000002, 0.000000005, 0.000000010, 0.000000094, 0.000000302, 0.000000337, 0.000000002, 0.000000005, 0.000000010, 0.000000094, 0.000000302, 0.000000337, 0, 1, 1, 1, 31.000000000
1646305811.549685240, 0.000000002, 0.000000005, 0.000000015, 0.000000815, 0.000001008, 0.000001237, 0.000000002, 0.000000005, 0.000000015, 0.000000813, 0.000001008, 0.000001234, 0, 1, 1, 1, 33.000000000
1646305811.649681330, 0.000000002, 0.000000005, 0.000000010, 0.000000119, 0.000000349, 0.000000415, 0.000000002, 0.000000005, 0.000000010, 0.000000119, 0.000000349, 0.000000414, 0, 1, 1, 1, 40.000000000
1646305812.649644375, 0.000000000, 0.000000001, 0.000000001, 0.000000011, 0.000000034, 0.000000044, 0.000000000, 0.000000001, 0.000000001, 0.000000011, 0.000000034, 0.000000044, 1, 1, 1, 1, 77.000000000
1646305812.799638987, 0.000000002, 0.000000003, 0.000000004, 0.000000068, 0.000000236, 0.000000310, 0.000000002, 0.000000003, 0.000000004, 0.000000068, 0.000000236, 0.000000310, 0, 1, 1, 1, 39.000000000
1646305812.949633360, 0.000000002, 0.000000003, 0.000000008, 0.000000596, 0.000000817, 0.000001088, 0.000000002, 0.000000003, 0.000000008, 0.000000593, 0.000000813, 0.000001087, 0, 1, 1, 1, 43.000000000
1646305813.924597263, 0.000000000, 0.000000001, 0.000000001, 0.000000011, 0.000000048, 0.000000053, 0.000000000, 0.000000001, 0.000000001, 0.000000011, 0.000000047, 0.000000053, 1, 1, 1, 1, 92.000000000
1646305814.799565077, 0.000000000, 0.000000001, 0.000000001, 0.000000013, 0.000000056, 0.000000068, 0.000000000, 0.000000001, 0.000000001, 0.000000013, 0.000000056, 0.000000068, 1, 1, 1, 1, 86.000000000
1646305815.424541950, 0.000000001, 0.000000002, 0.000000004, 0.000000437, 0.000000532, 0.000000795, 0.000000001, 0.000000002, 0.000000004, 0.000000437, 0.000000531, 0.000000794, 1, 1, 1, 1, 89.000000000
1646305815.524538279, 0.000000013, 0.000000015, 0.000000027, 0.000001043, 0.000001213, 0.000001294, 0.000000013, 0.000000015, 0.000000027, 0.000001041, 0.000001212, 0.000001293, 1, 1, 1, 1, 92.000000000
1646305815.649533510, 0.000000013, 0.000000015, 0.000000031, 0.000000998, 0.000001125, 0.000001677, 0.000000013, 0.000000015, 0.000000031, 0.000000997, 0.000001125, 0.000001672, 1, 1, 1, 1, 112.000000000
1646305815.774528980, 0.000000009, 0.000000010, 0.000000024, 0.000000761, 0.000000986, 0.000001468, 0.000000009, 0.000000010, 0.000000024, 0.000000760, 0.000000983, 0.000001464, 1, 1, 1, 1, 87.000000000
1646305816.749495506, 0.000000001, 0.000000001, 0.000000001, 0.000000020, 0.000000023, 0.000000039, 0.000000001, 0.000000001, 0.000000001, 0.000000020, 0.000000023, 0.000000039, 1, 1, 1, 1, 41.000000000
1646305817.649462223, 0.000000005, 0.000000009, 0.000000014, 0.000000238, 0.000000489, 0.000000913, 0.000000005, 0.000000009, 0.000000014, 0.000000238, 0.000000489, 0.000000913, 0, 1, 1, 1, 45.000000000
1646305817.849454641, 0.000000016, 0.000000045, 0.000000076, 0.000000659, 0.000001485, 0.000003552, 0.000000016, 0.000000045, 0.000000076, 0.000000659, 0.000001484, 0.000003548, 1, 1, 1, 1, 51.000000000
1646305818.049447536, 0.000000016, 0.000000039, 0.000000087, 0.000000591, 0.000001270, 0.000003636, 0.000000016, 0.000000039, 0.000000087, 0.000000591, 0.000001269, 0.000003633, 1, 1, 1, 1, 57.000000000
1646305818.449432611, 0.000000011, 0.000000025, 0.000000057, 0.000000417, 0.000000870, 0.000003040, 0.000000011, 0.000000025, 0.000000057, 0.000000417, 0.000000870, 0.000003039, 1, 1, 1, 1, 72.000000000
1646305818.599426985, 0.000000023, 0.000000073, 0.000000125, 0.000000734, 0.000001391, 0.000004240, 0.000000023, 0.000000073, 0.000000125, 0.000000734, 0.000001391, 0.000004235, 1, 1, 1, 1, 89.000000000
1646305818.899415970, 0.000000003, 0.000000006, 0.000000016, 0.000000038, 0.000000044, 0.000000510, 0.000000003, 0.000000006, 0.000000016, 0.000000038, 0.000000044, 0.000000510, 1, 1, 1, 1, 82.000000000
1646305819.599390030, 0.000000001, 0.000000002, 0.000000005, 0.000000015, 0.000000017, 0.000000141, 0.000000001, 0.000000002, 0.000000005, 0.000000015, 0.000000017, 0.000000141, 1, 1, 1, 1, 54.000000000
1646305819.799382687, 0.000000003, 0.000000007, 0.000000018, 0.000000047, 0.000000136, 0.000000218, 0.000000003, 0.000000007, 0.000000018, 0.000000047, 0.000000136, 0.000000218, 1, 1, 1, 1, 22.000000000
1646305820.599354744, 0.000000002, 0.000000003, 0.000000004, 0.000000007, 0.000000018, 0.000000101, 0.000000002, 0.000000003, 0.000000004, 0.000000007, 0.000000018, 0.000000101, 1, 1, 1, 1, 33.000000000
1646305820.849345684, 0.000000004, 0.000000007, 0.000000021, 0.000000026, 0.000000180, 0.000000325, 0.000000004, 0.000000007, 0.000000021, 0.000000026, 0.000000180, 0.000000325, 1, 1, 1, 1, 22.000000000
1646305821.599318266, 0.000000004, 0.000000005, 0.000000012, 0.000000260, 0.000000434, 0.000000504, 0.000000004, 0.000000005, 0.000000012, 0.000000260, 0.000000434, 0.000000504, 1, 1, 1, 1, 30.000000000
1646305821.749312878, 0.000000011, 0.000000014, 0.000000032, 0.000000041, 0.000000288, 0.000000332, 0.000000011, 0.000000014, 0.000000032, 0.000000041, 0.000000288, 0.000000332, 1, 1, 1, 1, 26.000000000
1646305822.299292803, 0.000000005, 0.000000007, 0.000000011, 0.000000381, 0.000000506, 0.000000695, 0.000000005, 0.000000007, 0.000000011, 0.000000380, 0.000000506, 0.000000694, 1, 1, 1, 1, 46.000000000
1646305822.399289131, 0.000000032, 0.000000073, 0.000000104, 0.000001266, 0.000002053, 0.000002402, 0.000000032, 0.000000073, 0.000000104, 0.000001265, 0.000002051, 0.000002401, 0, 1, 1, 1, 23.000000000
